"City","id","Date","Fatal","SubjectArmed","SubjectRace","SubjectGender","SubjectAge","NatureOfStop","NumberOfShots","NumberOfOfficers","OfficerRace","OfficerGender","Department","Month","Day","rank2016","state","estimate2016","census2010","change","sq_mi","sq_km","pop_density1","pop_density2","location","pop_density_size","coast","NewAge","AgeGroup","Seasons","Weekend","MoreThanOneOfficer","ShotsClean","MoreThanOneShot","mainOfficerRace","mainOfficerGender"
"lasvegas",722446,NA,"N","Y","U","M","32.0","search warrant","4.0",2,"U;U","M;M","Las Vegas Metropolitan Police Department","0","0",28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W","3","neither",32,2,"0",0,1,4,1,"u","M"
"lasvegas",4840592,NA,"N","Y","U","M","30.0","Traffic","6.0",1,"U","M","Las Vegas Metropolitan Police Department","0","0",28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W","3","neither",30,2,"0",0,0,6,1,"u","M"
"lasvegas",3697026,"2014-08-08","N","Y","U","U","U","Shooting","5.0",3,"U;U;U","M;M;M","Las Vegas Metropolitan Police Department","8","6",28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W","3","neither",0,0,"4",0,1,5,1,"u","M"
"lasvegas",2478155,NA,"N","U","U","U","U",NA,"1",1,"U","U","Las Vegas Metropolitan Police Department","0","0",28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W","3","neither",0,0,"0",0,0,1,0,"u","U"
"lasvegas",240662,NA,"F","Y","W","M","58.0","Weapons posession; firearm","1.0",1,"U","M","Las Vegas Metropolitan Police Department","0","0",28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W","3","neither",58,3,"0",0,0,1,0,"u","M"
"lasvegas",455078,"1905-07-02","N","U","U","U","U",NA,"1",1,"U","U","Las Vegas Metropolitan Police Department","7","1",28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W","3","neither",0,0,"3",1,0,1,0,"u","U"
"lasvegas",1160786,NA,"N","Y","L","U","U","robbery","1",1,"U","M","Las Vegas Metropolitan Police Department","0","0",28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W","3","neither",0,0,"0",0,0,1,0,"u","M"
"lasvegas",4077721,NA,"N","Y","U","M","37.0","Domestic disturbance; firearm; suicide","1.0",2,"U;U","M;U","Las Vegas Metropolitan Police Department","0","0",28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W","3","neither",37,2,"0",0,1,1,0,"u","M"
"lasvegas",2668567,NA,"N","N","U","F","51.0","Weapons posession","2.0",1,"U","F","Las Vegas Metropolitan Police Department","0","0",28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W","3","neither",51,3,"0",0,0,2,1,"u","F"
"lasvegas",2261363,"2012-11-11","N","N","U","M","22.0","domestic dispute","1.0",1,"U","M","Las Vegas Metropolitan Police Department","11","1",28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W","3","neither",22,2,"1",1,0,1,0,"u","M"
"lasvegas",3273632,NA,"F","Y","U","F","48.0","Mental health; drugs; suicide","2.0",4,"U;U","M;M;U;U","Las Vegas Metropolitan Police Department","0","0",28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W","3","neither",48,3,"0",0,1,2,1,"u","M"
"lasvegas",4515152,"2014-06-12","U","Y","W","M","31.0","Robbery suspect; surveillance","1.0",2,"U;U","M;U","Las Vegas Metropolitan Police Department","6","5",28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W","3","neither",31,2,"3",0,1,1,0,"u","M"
"lasvegas",2067675,NA,"F","Y","U","M","29.0","Armed robbery","2.0",2,"U","M;M","Las Vegas Metropolitan Police Department","0","0",28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W","3","neither",29,2,"0",0,1,2,1,"u","M"
"lasvegas",4589764,"2014-03-03","N","U","U","U","U",NA,"1",1,"U","U","Las Vegas Metropolitan Police Department","3","2",28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W","3","neither",0,0,"2",0,0,1,0,"u","U"
"lasvegas",2434803,NA,"N","N","U","M","18.0","Traffic stop","10.0",2,"U","M;U","Las Vegas Metropolitan Police Department","0","0",28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W","3","neither",18,1,"0",0,1,10,1,"u","M"
"lasvegas",2026448,NA,"F","Y","U","U","U","home invasion","4.0",2,"U;U","M;M","Las Vegas Metropolitan Police Department","0","0",28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W","3","neither",0,0,"0",0,1,4,1,"u","M"
"lasvegas",2409035,NA,"F","N","U","M","23.0","Mental health","5.0",3,"U;U;U","M;M;M","Las Vegas Metropolitan Police Department","0","0",28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W","3","neither",23,2,"0",0,1,5,1,"u","M"
"lasvegas",2576755,"2011-09-09","F","Y","U","M","25.0","Suspicious person; shoplifting","43.0",4,"U;U;U;U","M;M;M;M","Las Vegas Metropolitan Police Department","9","6",28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W","3","neither",25,2,"4",0,1,43,1,"u","M"
"lasvegas",2647684,NA,"N","N","W","M","46.0","Mental health; stabbing; assault; suicide","4.0",4,"U;U;U;U","M;M;M;M","Las Vegas Metropolitan Police Department","0","0",28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W","3","neither",46,3,"0",0,1,4,1,"u","M"
"lasvegas",2301227,"1905-07-02","N","U","U","U","U",NA,"1",1,"U","U","Las Vegas Metropolitan Police Department","7","1",28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W","3","neither",0,0,"3",1,0,1,0,"u","U"
"lasvegas",3767754,NA,"F","Y","U","M","U","Battery","6.0",3,"U;U;U","M;M;M","Las Vegas Metropolitan Police Department","0","0",28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W","3","neither",0,0,"0",0,1,6,1,"u","M"
"lasvegas",4070029,NA,"N","Y","U","M","19.0","Robbery","2.0",1,"U","M","Las Vegas Metropolitan Police Department","0","0",28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W","3","neither",19,1,"0",0,0,2,1,"u","M"
"lasvegas",3555423,"2016-12-10","F","N","U","M","50.0","Stolen car","4.0",4,"U;U;U;U","M;M;M;M","Las Vegas Metropolitan Police Department","12","7",28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W","3","neither",50,3,"2",1,1,4,1,"u","M"
"lasvegas",4048355,NA,"N","N","U","M","42.0","Weapons posession; firearm","1.0",2,"U;U","M;U","Las Vegas Metropolitan Police Department","0","0",28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W","3","neither",42,3,"0",0,1,1,0,"u","M"
"lasvegas",737534,"1905-07-02","F","U","U","U","U",NA,"1",1,"U","U","Las Vegas Metropolitan Police Department","7","1",28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W","3","neither",0,0,"3",1,0,1,0,"u","U"
"lasvegas",948360,"1905-07-04","N","U","U","U","U",NA,"1",1,"U","U","Las Vegas Metropolitan Police Department","7","3",28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W","3","neither",0,0,"3",0,0,1,0,"u","U"
"lasvegas",3186142,NA,"N","Y","U","F","30.0","Domestic dispute; weapons posession; firearm","1.0",1,"U","M","Las Vegas Metropolitan Police Department","0","0",28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W","3","neither",30,2,"0",0,0,1,0,"u","M"
"lasvegas",4515123,"2013-06-01","N","Y","W","M","29.0","Traffick stop; robbery suspect","27.0",1,"U","M","Las Vegas Metropolitan Police Department","6","7",28,"nevada",632912,583756,842,1344,34812,4709,18182,"36.2292°N 115.2601°W","3","neither",29,2,"3",1,0,27,1,"u","M"
"losangeles",3703220,"2015-05-03","F","N","L","M","U",NA,"1",1,"W","M","Los Angeles Police Department","5","1",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"3",1,0,1,0,"w","M"
"losangeles",1002733,NA,"N","U","L","M","U",NA,"1",1,"H","M","Los Angeles Police Department","0","0",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"0",0,0,1,0,"h","M"
"losangeles",1359913,"2010-05-09","F","N","L","M","U",NA,"1",1,"H","M","Los Angeles Police Department","5","1",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"3",1,0,1,0,"h","M"
"losangeles",2513484,"2013-05-02","N","U","U","U","U",NA,"1",8,"U;U;U;U;U;U;U;U","U","Los Angeles Police Department","5","5",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"3",0,1,1,0,"u","U"
"losangeles",2255574,"2013-07-02","N","U","L","F","U",NA,"1",8,"H;H;H;H;H;B;B;W","M;M;M;M;M;M;M;M","Los Angeles Police Department","7","3",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"3",0,1,1,0,"h","M"
"losangeles",1443245,"2015-09-11","F","U","L","M","U",NA,"1",2,"H;W","F;M","Los Angeles Police Department","9","6",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"4",0,1,1,0,"h","F"
"losangeles",630304,NA,"F","Y","L","M","U",NA,"1",1,"H","M","Los Angeles Police Department","0","0",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"0",0,0,1,0,"h","M"
"losangeles",3154245,NA,"N","U","L","M","U",NA,"1",1,"H","M","Los Angeles Police Department","0","0",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"0",0,0,1,0,"h","M"
"losangeles",2524786,NA,"N","U","B","M","U",NA,"1",1,"B","M","Los Angeles Police Department","0","0",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"0",0,0,1,0,"b","M"
"losangeles",3486760,NA,"F","Y","L","M","U",NA,"1",1,"H","M","Los Angeles Police Department","0","0",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"0",0,0,1,0,"h","M"
"losangeles",1170253,"2012-11-12","F","N","B","M","28.0",NA,"1",2,"U;U","U","Los Angeles Police Department","11","2",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",28,2,"1",0,1,1,0,"u","U"
"losangeles",3711942,NA,"N","Y","O","M","U",NA,"1",1,"H","M","Los Angeles Police Department","0","0",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"0",0,0,1,0,"h","M"
"losangeles",3788857,"2016-06-04","F","U","L","M","U",NA,"1",2,"H;B","M;M","Los Angeles Police Department","6","7",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"3",1,1,1,0,"b","M"
"losangeles",351572,NA,"N","U","B","M","U",NA,"1",1,"W","M","Los Angeles Police Department","0","0",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"0",0,0,1,0,"w","M"
"losangeles",2034136,"2012-06-12","F","N","L","M","26.0",NA,"1",1,"H","M","Los Angeles Police Department","6","3",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",26,2,"3",0,0,1,0,"h","M"
"losangeles",1092959,NA,"N","U","L","M","U",NA,"1",1,"W","M","Los Angeles Police Department","0","0",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"0",0,0,1,0,"w","M"
"losangeles",4150365,NA,"F","U","B","M","U",NA,"1",4,"H;H;H;W","M;M;M;M","Los Angeles Police Department","0","0",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"0",0,1,1,0,"h","M"
"losangeles",4243455,"2010-07-11","N","U","L","M","U",NA,"1",1,"H","M","Los Angeles Police Department","7","1",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"3",1,0,1,0,"h","M"
"losangeles",2846706,"2016-07-11","N","U","L","M","U",NA,"1",2,"H;W","M;M","Los Angeles Police Department","7","2",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"3",0,1,1,0,"h","M"
"losangeles",2580945,"2012-11-11","N","Y","U","M","U",NA,"1",9,"U;U;U;U;U;U;U;U;U","U","Los Angeles Police Department","11","1",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"1",1,1,1,0,"u","U"
"losangeles",1053184,"2015-01-03","F","N","B","M","U",NA,"1",3,"A;H;H","M;M;M","Los Angeles Police Department","1","7",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"1",1,1,1,0,"h","M"
"losangeles",2482150,"2013-11-10","N","U","B","F","U",NA,"1",1,"H","M","Los Angeles Police Department","11","1",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"1",1,0,1,0,"h","M"
"losangeles",4031097,"2011-09-10","F","U","L","M","U",NA,"1",2,"H;H","M;M","Los Angeles Police Department","9","7",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"4",1,1,1,0,"h","M"
"losangeles",2343722,NA,"F","Y","L","M","28.0",NA,"1",1,"H","M","Los Angeles Police Department","0","0",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",28,2,"0",0,0,1,0,"h","M"
"losangeles",2972846,NA,"N","U","L","M","U",NA,"1",1,"H","M","Los Angeles Police Department","0","0",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"0",0,0,1,0,"h","M"
"losangeles",1437870,"2012-03-11","N","Y","U","M","U",NA,"1",2,"U","U","Los Angeles Police Department","3","1",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"2",1,1,1,0,"u","U"
"losangeles",1057692,NA,"F","U","L","M","U",NA,"1",2,"W;W","M;M","Los Angeles Police Department","0","0",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"0",0,1,1,0,"w","M"
"losangeles",3113176,NA,"N","N","L","M","U",NA,"1",1,"H","M","Los Angeles Police Department","0","0",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"0",0,0,1,0,"h","M"
"losangeles",2603175,NA,"N","U","B","M","U",NA,"1",1,"A","M","Los Angeles Police Department","0","0",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"0",0,0,1,0,"a","M"
"losangeles",2694693,NA,"N","Y","L","M","U",NA,"1",2,"W;H","M;M","Los Angeles Police Department","0","0",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"0",0,1,1,0,"h","M"
"losangeles",4260521,NA,"N","U","B","U","U",NA,"1",1,"H","M;M","Los Angeles Police Department","0","0",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"0",0,0,1,0,"h","M"
"losangeles",3632,NA,"N","U","L","M","U",NA,"1",2,"H;H","M;M","Los Angeles Police Department","0","0",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"0",0,1,1,0,"h","M"
"losangeles",1415773,"2014-11-08","F","U","B","M","U",NA,"1",2,"A;H","M;M","Los Angeles Police Department","11","7",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"1",1,1,1,0,"a","M"
"losangeles",2279351,NA,"N","U","B","M","U",NA,"1",2,"W;O","F;M","Los Angeles Police Department","0","0",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"0",0,1,1,0,"u","F"
"losangeles",3663069,"2013-08-07","N","Y","L","M","U",NA,"1",2,"W;H","M;M","Los Angeles Police Department","8","4",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"4",0,1,1,0,"h","M"
"losangeles",1242555,"2010-03-06","N","U","B","M","U",NA,"1",1,"H","M","Los Angeles Police Department","3","7",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"2",1,0,1,0,"h","M"
"losangeles",342498,NA,"N","U","L","M","U",NA,"1",1,"H","M","Los Angeles Police Department","0","0",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"0",0,0,1,0,"h","M"
"losangeles",3850004,NA,"N","U","W","M","U",NA,"1",1,"H","M","Los Angeles Police Department","0","0",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"0",0,0,1,0,"h","M"
"losangeles",4933696,"2012-06-10","F","N","L","M","64.0",NA,"1",1,"H","M","Los Angeles Police Department","6","1",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",64,4,"3",1,0,1,0,"h","M"
"losangeles",4968764,"2013-01-01","N","Y","B","M","U",NA,"1",1,"H","M","Los Angeles Police Department","1","3",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"1",0,0,1,0,"h","M"
"losangeles",2600818,NA,"F","Y","L","M","U",NA,"1",1,"W","M","Los Angeles Police Department","0","0",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"0",0,0,1,0,"w","M"
"losangeles",2492019,"2011-04-04","F","U","L","M","U",NA,"1",15,"W;W;W;W;W;W;W;W;W;H;H;H;A;A;B","M;M;M;M;M;M;M;M;M;M;M;M;M;M;M","Los Angeles Police Department","4","2",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"2",0,1,1,0,"w","M"
"losangeles",3291160,NA,"N","Y","B","M","U",NA,"1",4,"H;B;W;A","M;M;M;M","Los Angeles Police Department","0","0",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"0",0,1,1,0,"a","M"
"losangeles",389518,NA,"F","U","W","M","U",NA,"1",1,"H","M","Los Angeles Police Department","0","0",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"0",0,0,1,0,"h","M"
"losangeles",3935057,"2010-07-10","F","Y","B","M","U",NA,"1",1,"H","M","Los Angeles Police Department","7","7",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"3",1,0,1,0,"h","M"
"losangeles",2962881,NA,"N","Y","B","M","U",NA,"1",2,"H;H","M;M","Los Angeles Police Department","0","0",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"0",0,1,1,0,"h","M"
"losangeles",3473658,"2010-10-07","N","Y","B","M","U",NA,"1",1,"H","M","Los Angeles Police Department","10","5",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"1",0,0,1,0,"h","M"
"losangeles",2288471,NA,"F","Y","L","M","U",NA,"1",1,"W","M","Los Angeles Police Department","0","0",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"0",0,0,1,0,"w","M"
"losangeles",1606502,NA,"N","U","B","M","U",NA,"1",2,"H;W","M;M","Los Angeles Police Department","0","0",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"0",0,1,1,0,"h","M"
"losangeles",654443,NA,"F","Y","L","M","U",NA,"1",4,"H;H;W;O","M;M;M;M","Los Angeles Police Department","0","0",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"0",0,1,1,0,"h","M"
"losangeles",3336399,NA,"F","U","B","M","U",NA,"1",1,"O","M","Los Angeles Police Department","0","0",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"0",0,0,1,0,"u","M"
"losangeles",2517261,NA,"F","Y","L","M","U",NA,"1",2,"W;W","F;M","Los Angeles Police Department","0","0",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"0",0,1,1,0,"w","F"
"losangeles",3158689,NA,"F","N","L","M","U",NA,"1",1,"H","M","Los Angeles Police Department","0","0",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"0",0,0,1,0,"h","M"
"losangeles",708843,"2012-11-09","N","U","W","M","U",NA,"1",9,"H;H;H;H;W;W;W;B;A","M;M;M;M;M;M;M;M;M","Los Angeles Police Department","11","6",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"1",0,1,1,0,"h","M"
"losangeles",2602881,NA,"N","N","L","M","U",NA,"1",1,"H","M","Los Angeles Police Department","0","0",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"0",0,0,1,0,"h","M"
"losangeles",1692724,"2014-05-12","F","N","W","M","U",NA,"1",2,"W;H","M;M","Los Angeles Police Department","5","2",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"3",0,1,1,0,"h","M"
"losangeles",1045018,"2014-09-11","F","N","L","M","U",NA,"1",1,"H","M","Los Angeles Police Department","9","5",2,"california",3976322,3792621,484,4687,121392,8484,32762,"34.0194°N 118.4108°W","5","west",0,0,"4",0,0,1,0,"h","M"
